interveningOpponents,interveningTeammates,minute,second,label,distance,angle,playType_جریان بازی,playType_ضربه آزاد مستقیم,playType_مستقیم از کرنر,playType_پنالتی,bodyPart_سایر,bodyPart_سر,bodyPart_پا,interferenceOnShooter_زیاد,interferenceOnShooter_متوسط,interferenceOnShooter_کم
1,0,39,1,0,25.19710499243911,13.062981216817288,1,0,0,0,0,0,1,0,0,1
4,1,81,54,0,30.839468218502084,12.832683566331431,1,0,0,0,0,0,1,0,1,0
1,0,47,48,0,9.036481616204396,40.554313575015414,1,0,0,0,0,0,1,0,0,1
3,1,69,1,0,23.901600364829132,16.406103401497813,1,0,0,0,0,0,1,1,0,0
4,0,87,8,0,27.58671056867781,12.128996840575295,1,0,0,0,0,0,1,0,1,0
2,0,59,36,0,14.849033638590763,14.335047024045705,1,0,0,0,0,0,1,0,1,0
3,0,76,17,0,15.864072617080396,16.237431613593493,1,0,0,0,0,0,1,0,0,1
1,0,19,40,1,10.97,36.90123249850194,0,0,0,1,0,0,1,0,0,1
3,0,77,42,0,26.684684746123573,15.617003951710554,1,0,0,0,0,0,1,0,1,0
4,0,54,5,0,20.143487781414617,19.94388907413119,1,0,0,0,0,0,1,0,1,0
2,0,81,38,0,7.092263390484028,41.687881536774995,1,0,0,0,0,0,1,0,1,0
1,0,47,51,0,13.514854790192901,26.879018931917823,1,0,0,0,0,0,1,0,0,1
4,0,52,24,0,15.513922779232853,19.458356111845806,1,0,0,0,0,0,1,0,0,1
2,0,8,25,0,20.328416072089826,17.963496387943273,1,0,0,0,0,0,1,1,0,0
4,0,83,14,0,19.961527997625833,20.29128147132374,1,0,0,0,0,0,1,1,0,0
2,0,51,18,0,29.344880303044345,12.62519885447437,1,0,0,0,0,0,1,0,0,1
2,0,63,1,0,10.935172609520164,23.2760689829364,1,0,0,0,0,0,1,0,1,0
2,0,20,42,1,11.98292535235032,29.90602276338724,1,0,0,0,0,0,1,0,1,0
3,0,40,10,1,12.2795968989214,30.870037290235125,1,0,0,0,0,0,1,0,1,0
1,0,30,5,0,8.077307719778911,48.408075450044606,1,0,0,0,0,0,1,0,0,1
3,0,28,32,0,28.786415198839887,12.376789413323415,1,0,0,0,0,0,1,0,0,1
7,4,72,5,0,29.232428910372807,14.248427868964626,0,1,0,0,0,0,1,0,0,1
2,0,61,21,0,34.47287774468502,11.589934076764033,1,0,0,0,0,0,1,0,1,0
2,0,74,41,0,19.174660362050744,21.125589057069188,1,0,0,0,0,0,1,0,0,1
2,0,48,4,0,7.444138633851468,39.54747355344652,1,0,0,0,0,1,0,0,1,0
3,1,55,28,0,10.615243756033115,37.664603631247985,1,0,0,0,0,1,0,0,0,1
4,1,50,49,0,16.589659429897893,17.416061319312504,1,0,0,0,0,0,1,0,1,0
2,0,86,58,0,12.784404561808891,30.283187513802183,1,0,0,0,0,1,0,0,1,0
2,0,25,40,0,20.21391847218149,13.257077691048766,1,0,0,0,0,0,1,0,1,0
2,1,23,51,0,27.592480859828463,15.026810361008021,1,0,0,0,0,0,1,0,0,1
6,1,94,16,0,27.88709378906307,14.591141560020723,1,0,0,0,0,0,1,0,1,0
6,3,87,40,1,20.932751849673277,19.192587907590646,1,0,0,0,0,0,1,0,1,0
3,0,1,58,0,8.324385863233395,47.14188202334197,1,0,0,0,0,1,0,0,1,0
2,0,52,32,0,20.694081279438333,15.49349492688329,1,0,0,0,0,0,1,0,0,1
2,0,25,59,0,25.892396567332273,15.67661114501388,1,0,0,0,0,0,1,0,1,0
1,0,97,17,1,10.97,36.90123249850194,0,0,0,1,0,0,1,0,0,1
1,0,51,22,0,15.584649498785657,20.89745766026043,1,0,0,0,0,0,1,0,0,1
4,1,34,7,0,28.38776673146375,13.968868759263772,1,0,0,0,0,0,1,0,0,1
3,1,15,48,0,24.841572011448875,16.66600988643895,1,0,0,0,0,0,1,0,1,0
2,0,64,18,0,8.685217326008601,32.934497754212785,1,0,0,0,0,1,0,0,1,0
2,0,0,39,0,8.288124033820923,45.6586514723327,1,0,0,0,0,0,1,1,0,0
2,0,54,22,0,8.478514020746795,35.692091145397356,1,0,0,0,0,1,0,0,1,0
2,0,7,17,0,31.685783878578736,13.171643956388372,1,0,0,0,0,0,1,0,0,1
3,0,64,6,0,28.63385758154147,13.735103053660865,1,0,0,0,0,0,1,0,0,1
7,3,56,22,0,25.598113211719337,13.745784533406544,0,1,0,0,0,0,1,0,0,1
2,0,73,50,1,21.479527462213873,18.897486789308306,1,0,0,0,0,0,1,0,1,0
6,1,78,40,0,18.70668329768802,22.133239793695235,1,0,0,0,0,0,1,0,1,0
3,0,4,46,0,29.854986183215697,12.090021018146178,1,0,0,0,0,0,1,0,0,1
3,0,11,2,0,12.344670915014301,32.763299451867084,1,0,0,0,0,0,1,1,0,0
2,0,50,42,0,26.07353063932846,15.465862308560572,1,0,0,0,0,0,1,0,1,0
1,0,79,9,0,14.73300037331161,23.711181297873072,1,0,0,0,0,0,1,0,0,1
4,2,75,0,0,23.27134289206362,6.114972674756895,1,0,0,0,0,0,1,1,0,0
3,1,92,26,0,8.048012176929157,47.76222143822663,1,0,0,0,0,1,0,0,1,0
4,0,77,30,0,27.23640211187961,12.301610417677102,1,0,0,0,0,0,1,0,0,1
3,0,29,50,0,17.961739893451306,23.03256762854964,1,0,0,0,0,0,1,0,1,0
2,0,62,27,1,14.947618539419583,25.147515943532902,1,0,0,0,0,0,1,0,0,1
1,0,43,40,0,16.797002708816834,16.636102915406862,1,0,0,0,0,0,1,0,0,1
2,1,85,16,0,22.250505612232725,15.063119206926416,1,0,0,0,0,0,1,0,1,0
2,0,24,11,0,10.228294090414101,38.6887805329244,1,0,0,0,0,1,0,0,1,0
3,1,73,4,0,28.031548298301328,12.136063890713647,1,0,0,0,0,0,1,0,0,1
2,0,23,24,0,14.567130808776312,22.89549610914606,1,0,0,0,0,0,1,0,1,0
3,0,21,47,1,11.643062311952127,34.49952712921961,1,0,0,0,0,0,1,0,1,0
1,0,90,11,0,8.264103097130384,47.657187879095765,1,0,0,0,0,1,0,0,1,0
2,1,81,4,0,17.878814278357503,20.28017015998582,1,0,0,0,0,0,1,0,1,0
1,0,81,4,1,3.4644768724873893,93.64171619158436,1,0,0,0,0,0,1,0,0,1
3,0,87,8,0,24.15954676727194,16.91324639524474,1,0,0,0,0,0,1,0,0,1
3,1,19,46,0,20.748677066261358,19.51914775673696,1,0,0,0,0,0,1,0,0,1
3,0,30,6,0,21.04661492972207,13.159154974994593,1,0,0,0,0,0,1,0,1,0
1,0,32,20,1,6.810117473289282,35.71919264705762,1,0,0,0,0,0,1,0,1,0
4,2,95,59,0,22.777974009994832,18.190835419788133,1,0,0,0,0,0,1,0,0,1
2,0,48,51,0,26.11175405827805,15.858291802183956,1,0,0,0,0,0,1,0,1,0
2,0,48,49,0,10.285937001557029,38.32924250405259,1,0,0,0,0,0,1,1,0,0
4,1,58,39,0,9.07788521628248,41.96997952936525,1,0,0,0,0,1,0,0,1,0
1,0,65,43,1,4.021206286675679,84.5734713520093,1,0,0,0,0,0,1,0,0,1
2,0,28,43,0,24.216180541117545,14.64039015201944,1,0,0,0,0,0,1,0,1,0
2,0,4,30,0,12.317507864823956,13.365910529044633,1,0,0,0,0,0,1,0,0,1
2,0,5,59,0,13.448635618530231,24.091606455833666,1,0,0,0,0,0,1,1,0,0
3,0,58,50,0,24.516029450137314,12.270299394012099,1,0,0,0,0,0,1,0,1,0
1,0,20,50,1,4.517753866690836,77.95256284301256,1,0,0,0,0,1,0,0,1,0
1,0,40,10,1,10.97,36.90123249850194,0,0,0,1,0,0,1,0,0,1
3,0,51,9,0,13.053191180703667,23.285509866619286,1,0,0,0,0,1,0,1,0,0
3,1,62,29,0,29.65308247046165,13.399299422117117,1,0,0,0,0,0,1,0,0,1
3,0,39,3,0,16.08854561481553,13.386786509554348,1,0,0,0,0,0,1,1,0,0
3,1,88,20,0,17.975652978403875,22.99925575313792,1,0,0,0,0,0,1,0,0,1
3,0,92,53,0,20.858461112939278,17.75902511492101,1,0,0,0,0,0,1,0,1,0
2,0,62,54,0,4.915292463323012,71.86539771898698,1,0,0,0,0,0,1,1,0,0
2,0,37,51,0,17.339457892333314,18.617256275364735,1,0,0,0,0,0,1,0,1,0
1,0,83,38,0,21.701440044384153,15.393602057407673,1,0,0,0,0,0,1,0,1,0
1,0,71,49,0,4.517753866690836,77.95256284301256,1,0,0,0,0,0,1,0,1,0
3,0,21,19,0,18.109237974028616,9.22623107162808,1,0,0,0,0,0,1,0,0,1
2,0,21,27,0,10.61369398465963,35.662567835764584,1,0,0,0,0,1,0,0,0,1
3,2,62,46,0,35.16863659569418,10.398261096740107,1,0,0,0,0,0,1,0,1,0
3,0,32,32,0,24.988015127256507,14.893699823567259,1,0,0,0,0,0,1,0,1,0
7,2,21,22,0,22.992192152989674,14.687714839901682,0,1,0,0,0,0,1,0,0,1
4,0,92,17,0,20.73770720209927,19.984612526822087,1,0,0,0,0,0,1,0,1,0
3,0,72,40,0,15.041070440630216,18.502162964896108,1,0,0,0,0,0,1,0,1,0
4,3,7,59,1,16.007629430993212,8.553725209505243,1,0,0,0,0,0,1,0,1,0
2,0,39,21,0,27.72061326882939,15.021670064607827,1,0,0,0,0,0,1,0,0,1
2,0,33,36,0,21.35171421689603,13.452529232546196,1,0,0,0,0,0,1,0,1,0
5,1,0,10,0,22.40044865622115,18.404235627524965,0,1,0,0,0,0,1,0,0,1
1,0,32,29,0,8.288124033820923,21.593739077907347,1,0,0,0,0,0,1,0,0,1
2,0,8,27,0,17.967448344158388,22.442384741871923,1,0,0,0,0,0,1,0,1,0
3,0,61,8,0,20.864213380810693,18.199243620257224,1,0,0,0,0,0,1,0,0,1
1,0,46,5,0,9.829954221663497,35.06168617522734,1,0,0,0,0,1,0,0,0,1
3,0,83,21,0,31.853947949979453,12.936479158334771,1,0,0,0,0,0,1,0,1,0
2,0,39,31,0,13.411405593747437,22.09026718508842,1,0,0,0,0,0,1,0,1,0
3,1,91,43,0,26.448911130706307,15.74640185244424,1,0,0,0,0,0,1,0,0,1
1,0,27,0,0,12.044023414125366,30.794721062308213,1,0,0,0,0,1,0,0,0,1
5,2,12,48,0,23.754549038026383,17.473323622191476,1,0,0,0,0,0,1,0,0,1
3,2,52,16,0,12.74209166502894,32.0073434572113,1,0,0,0,0,1,0,0,1,0
3,0,38,9,0,23.45199565069037,17.7319475462761,1,0,0,0,0,0,1,0,1,0
1,0,45,55,0,8.437298145733621,45.30628194076865,1,0,0,0,0,1,0,0,0,1
3,0,39,59,0,26.690539522460014,15.610362485657042,1,0,0,0,0,0,1,0,1,0
5,1,26,20,0,22.168229518840697,17.98493795656012,1,0,0,0,0,0,1,0,1,0
2,0,61,19,0,25.633308409177307,15.381324256036846,1,0,0,0,0,0,1,0,1,0
4,0,65,32,0,25.42457472604016,15.320034262778037,1,0,0,0,0,0,1,0,0,1
3,1,55,24,0,20.00675136047829,20.442488691205227,1,0,0,0,0,0,1,0,1,0
2,0,82,33,1,12.64223081580146,31.41963774880918,1,0,0,0,0,0,1,1,0,0
2,0,74,54,0,9.844942864232378,40.45417638940763,1,0,0,0,0,1,0,1,0,0
2,0,34,56,0,23.142242760804322,14.501257302682353,1,0,0,0,0,0,1,0,0,1
2,0,46,56,0,8.733578876955312,45.4626642295505,1,0,0,0,0,0,1,0,1,0
2,0,34,27,0,14.293138213842335,21.87410939120903,1,0,0,0,0,0,1,0,1,0
2,0,53,55,0,7.638566619464676,44.286863296671385,1,0,0,0,0,0,1,1,0,0
2,0,52,27,0,14.084069014315432,12.257949890089591,1,0,0,0,0,0,1,0,1,0
2,0,80,15,0,17.1131323842247,17.06555766102952,1,0,0,0,0,0,1,0,1,0
3,1,84,23,0,28.434881747600077,11.043257576342747,1,0,0,0,0,0,1,0,1,0
2,0,21,37,0,15.164491419101402,20.344234536528884,1,0,0,0,0,0,1,0,1,0
2,0,61,1,0,21.412855951507265,8.861107973554338,1,0,0,0,0,0,1,1,0,0
3,0,48,49,0,35.30180307009828,10.895982864892524,0,1,0,0,0,0,1,0,0,1
1,0,11,31,0,26.51555204026498,8.28512386547865,1,0,0,0,0,0,1,0,1,0
1,0,40,54,1,3.570378131234842,91.56506908559226,1,0,0,0,0,0,1,0,1,0
2,0,17,42,0,12.337787483985936,32.258293099513814,1,0,0,0,0,1,0,1,0,0
1,0,84,24,0,15.380156046022421,25.376127286356073,1,0,0,0,0,0,1,1,0,0
3,0,47,53,0,19.75972671875803,15.432931780414037,1,0,0,0,0,0,1,0,1,0
2,0,34,17,0,14.5413651353647,15.45375644622381,1,0,0,0,0,0,1,0,0,1
2,0,77,10,0,23.15589989613878,13.737469978286521,1,0,0,0,0,0,1,0,1,0
2,0,62,56,0,25.43294123769408,14.537497746685846,1,0,0,0,0,0,1,0,1,0
2,0,54,0,0,24.566515829478142,16.865257692914223,1,0,0,0,0,0,1,0,1,0
2,0,47,50,0,8.028262576672489,46.028206165132374,1,0,0,0,0,1,0,0,0,1
1,0,87,50,0,9.067552040104319,39.42494000858492,1,0,0,0,0,1,0,0,1,0
8,3,77,7,0,25.346183144607792,15.102085460423144,0,1,0,0,0,0,1,0,0,1
2,0,72,37,0,14.830418065583991,21.24498065192624,1,0,0,0,0,0,1,0,1,0
2,0,38,46,0,14.98463546436816,20.38730759911502,1,0,0,0,0,0,1,1,0,0
5,3,28,27,0,19.552864240310168,18.59892205548495,1,0,0,0,0,0,1,0,1,0
2,0,62,39,0,16.045226704537395,18.984461319593922,1,0,0,0,0,0,1,0,1,0
7,2,72,17,0,27.46197735051138,12.90683883607571,0,1,0,0,0,0,1,0,0,1
7,5,1,11,0,27.86897917039661,14.866579047740624,1,0,0,0,0,0,1,0,0,1
3,1,80,38,0,32.19031065398406,9.921202161420602,1,0,0,0,0,0,1,0,1,0
1,0,87,50,0,18.893366560780006,15.163684837486205,1,0,0,0,0,0,1,0,1,0
1,0,86,51,0,6.161590703706309,59.682758167799236,1,0,0,0,0,0,1,0,0,1
3,0,53,11,0,24.311499336733636,16.04135851260282,1,0,0,0,0,0,1,0,0,1
7,2,72,38,1,22.369631199463257,17.28272072998723,0,1,0,0,0,0,1,0,0,1
2,0,3,17,1,9.268117392437366,40.568790778839194,1,0,0,0,0,0,1,0,1,0
5,1,88,51,0,28.179292042207162,14.675335603789186,1,0,0,0,0,0,1,0,1,0
1,0,58,54,0,25.92309009358259,11.441618723080337,1,0,0,0,0,0,1,0,0,1
2,0,58,6,0,17.638786806353774,16.722376759079545,1,0,0,0,0,0,1,0,1,0
4,1,50,27,0,24.696892517075913,16.20882545559655,1,0,0,0,0,0,1,0,0,1
2,0,83,27,0,17.6586890793173,14.402818643584522,1,0,0,0,0,0,1,0,1,0
1,0,67,0,0,12.534085527073765,23.361614011136083,1,0,0,0,0,0,1,0,1,0
5,0,87,15,0,26.98984994400673,13.215632093764693,1,0,0,0,0,0,1,0,0,1
1,1,53,21,0,5.761735849550897,64.76607594678227,1,0,0,0,0,1,0,0,1,0
2,0,43,16,0,19.03587402774036,20.379346749989676,1,0,0,0,0,0,1,0,1,0
2,0,75,15,0,25.149576537190445,16.429643769165168,1,0,0,0,0,0,1,0,1,0
2,1,69,41,0,21.807760086721423,16.497631431903248,1,0,0,0,0,0,1,0,1,0
3,0,19,15,0,16.05159805128449,21.982591423341034,1,0,0,0,0,0,1,1,0,0
2,0,54,29,0,8.414000237699069,46.38474416824784,1,0,0,0,0,1,0,1,0,0
2,0,56,52,0,11.048438803740554,33.9104514384828,1,0,0,0,0,0,1,0,0,1
2,0,90,42,0,23.487945844624218,17.679825912780906,1,0,0,0,0,0,1,0,1,0
3,0,44,28,0,16.214000123350193,20.83309074103745,1,0,0,0,0,0,1,0,1,0
4,1,67,23,0,21.755295906974006,16.993082232984566,1,0,0,0,0,0,1,0,1,0
1,0,65,32,0,9.281594690569074,38.761314991420846,1,0,0,0,0,0,1,0,1,0
2,0,58,29,0,18.26703314717527,12.53703923188012,1,0,0,0,0,0,1,0,0,1
3,0,43,0,0,19.86761183433983,18.529340466543196,1,0,0,0,0,0,1,0,0,1
4,1,7,13,1,20.238638788218935,20.465521619551097,1,0,0,0,0,0,1,0,1,0
2,0,87,46,0,11.143756099269224,29.261615337695613,1,0,0,0,0,0,1,1,0,0
3,0,42,18,0,17.54748130074513,23.458579591614086,1,0,0,0,0,0,1,0,0,1
2,0,37,26,0,23.311121809127936,15.954567479900069,1,0,0,0,0,0,1,0,1,0
7,2,94,23,0,23.104185767951225,15.300669506906418,0,1,0,0,0,0,1,0,0,1
1,0,55,52,1,7.139355713227911,53.66882423489845,1,0,0,0,0,1,0,0,1,0
1,0,87,11,0,12.232060333402545,26.994029490472624,1,0,0,0,0,0,1,1,0,0
2,0,65,32,0,17.62057036534289,21.160428762766305,1,0,0,0,0,0,1,0,0,1
3,0,43,4,0,20.049012444507085,19.406277376312083,1,0,0,0,0,0,1,0,0,1
3,0,86,37,0,28.868628301323916,12.42943270457653,1,0,0,0,0,0,1,0,0,1
2,0,21,55,0,12.784404561808891,30.283187513802183,1,0,0,0,0,0,1,1,0,0
2,0,68,32,1,11.17197386319893,32.58875743793819,1,0,0,0,0,0,1,0,0,1
2,0,10,18,0,9.741047171634065,33.896599503115034,1,0,0,0,0,0,1,1,0,0
2,1,51,51,0,10.447990237361443,23.68943870984108,1,0,0,0,0,0,1,0,1,0
3,0,27,11,0,24.874599494263222,12.25296553171279,1,0,0,0,0,0,1,0,1,0
2,0,16,39,0,22.639969081250975,12.172831556646216,1,0,0,0,0,0,1,0,0,1
2,0,65,26,0,16.63804375520151,12.881466997235906,1,0,0,0,0,0,1,0,1,0
1,0,30,14,0,19.826941266872204,20.795376941486637,1,0,0,0,0,0,1,0,1,0
1,0,23,20,0,11.423038124772237,29.985883815269982,1,0,0,0,0,0,1,0,0,1
3,0,23,24,1,25.149576537190445,16.429643769165168,1,0,0,0,0,0,1,1,0,0
2,0,46,26,0,22.98812084534097,17.688368060082936,0,1,0,0,0,0,1,0,0,1
1,0,59,14,0,17.090313045699308,20.481061620902548,1,0,0,0,0,0,1,0,0,1
4,0,27,6,0,23.9117314304088,15.182491283238953,1,0,0,0,0,0,1,0,1,0
2,0,30,8,0,11.108708295747082,36.12764535840122,1,0,0,0,0,0,1,0,1,0
3,1,68,1,0,29.944912756593563,13.481937048814641,1,0,0,0,0,0,1,0,1,0
2,0,10,1,0,10.657767120743445,15.282580108874004,1,0,0,0,0,0,1,0,1,0
2,0,7,47,0,27.524311072213962,12.715375910928927,1,0,0,0,0,0,1,0,0,1
3,0,38,57,0,31.568961021864503,12.862380974849891,1,0,0,0,0,0,1,0,1,0
3,0,77,9,0,19.08193124398052,21.579144612928292,1,0,0,0,0,0,1,0,1,0
2,1,75,2,1,7.883558841031125,48.31679213574808,1,0,0,0,0,1,0,0,1,0
2,0,84,55,0,11.19892852017549,11.954054820489178,1,0,0,0,0,0,1,0,1,0
2,0,36,19,1,18.071015466763345,22.77268177566685,1,0,0,0,0,0,1,0,0,1
2,0,28,30,1,15.016284493842011,21.16826221377514,1,0,0,0,0,0,1,1,0,0
6,2,93,17,0,20.3528892297875,20.248069566201323,1,0,0,0,0,0,1,0,0,1
3,0,75,47,0,21.21969368299175,18.483021977335614,1,0,0,0,0,0,1,0,1,0
4,0,67,46,0,25.43294123769408,14.537497746685846,1,0,0,0,0,0,1,0,1,0
2,0,84,54,0,13.75639487656559,29.7323034821695,1,0,0,0,0,1,0,0,1,0
2,0,55,10,0,7.966052974968219,47.562649821485294,1,0,0,0,0,0,1,0,1,0
2,1,69,57,0,30.43410751114611,13.713114242067558,1,0,0,0,0,0,1,0,0,1
4,2,89,8,0,25.486986875658726,15.706310080454491,1,0,0,0,0,0,1,0,1,0
2,0,90,50,0,20.00306226556324,12.507782184447342,1,0,0,0,0,0,1,0,0,1
4,0,9,31,1,12.968461743784419,29.513186925872247,1,0,0,0,0,0,1,0,0,1
1,0,41,41,0,4.241179081340471,72.58538264905091,1,0,0,0,0,0,1,1,0,0
4,1,92,32,0,7.360061141050393,49.31696707755998,1,0,0,0,0,1,0,0,1,0
6,2,81,25,0,24.092392990319578,15.477265989825478,1,0,0,0,0,0,1,0,0,1
1,0,85,30,0,16.25566978011057,17.370545070229724,1,0,0,0,0,0,1,0,1,0
1,0,74,58,0,8.245174346246415,47.81997606958776,1,0,0,0,0,0,1,0,1,0
1,0,4,15,0,5.468793285542982,60.518300063822416,1,0,0,0,0,0,1,0,0,1
3,1,29,44,0,19.03063320018543,21.688908615614334,1,0,0,0,0,0,1,0,1,0
2,0,26,40,0,28.009535876197592,11.639349820955145,1,0,0,0,0,0,1,0,0,1
2,0,80,54,0,14.978788335509654,27.43242520347409,1,0,0,0,0,0,1,1,0,0
5,1,21,49,0,35.51233166098785,11.655023967805837,0,1,0,0,0,0,1,0,0,1
2,0,70,30,1,13.955142421344183,27.177240489778438,1,0,0,0,0,0,1,0,0,1
3,1,45,41,0,9.940347076435511,39.091431949904276,1,0,0,0,0,1,0,0,1,0
2,0,10,38,0,23.107265091308403,13.223291830586918,1,0,0,0,0,0,1,0,1,0
2,0,49,19,0,31.566897218447046,11.748214461440607,1,0,0,0,0,0,1,0,0,1
3,0,51,30,0,30.2245066130119,12.463874189350229,0,1,0,0,0,0,1,0,0,1
3,1,93,59,0,11.349361215504597,31.017079839946202,1,0,0,0,0,1,0,0,1,0
2,0,40,51,0,17.667110686244087,16.023144128985937,1,0,0,0,0,0,1,0,1,0
4,1,2,0,0,20.206187171260193,12.256986123137532,1,0,0,0,0,0,1,0,1,0
2,0,33,1,0,4.600010869552376,76.70806099861937,1,0,0,0,0,0,1,1,0,0
3,1,76,11,0,13.825024412275011,23.821482268943758,1,0,0,0,0,0,1,0,1,0
1,0,41,42,1,6.771661539090683,56.61910145419034,1,0,0,0,0,1,0,0,0,1
3,0,64,1,0,32.18597209965858,12.676257069065398,1,0,0,0,0,0,1,0,1,0
2,0,12,52,0,15.691695255771444,19.429924615484882,1,0,0,0,0,0,1,0,1,0
1,0,4,8,0,11.392146417598399,33.365114740411755,1,0,0,0,0,0,1,1,0,0
2,0,1,38,0,13.760297961890215,22.037811104359616,1,0,0,0,0,0,1,1,0,0
3,1,27,3,0,7.051269389266021,54.58922116343215,1,0,0,0,0,1,0,0,1,0
2,0,1,9,0,7.438776781165033,51.60460713785596,1,0,0,0,0,1,0,1,0,0
4,0,66,53,0,10.439027732504595,31.43175032194789,1,0,0,0,0,0,1,0,1,0
5,0,0,33,0,26.831654812925724,13.08794511314084,1,0,0,0,0,0,1,0,1,0
3,1,20,18,0,13.979574385509741,28.442745094372984,1,0,0,0,0,0,1,0,0,1
3,1,76,23,0,32.52420637002539,12.610292078935498,1,0,0,0,0,0,1,0,0,1
4,2,52,2,0,26.399128773503115,14.667299233927723,1,0,0,0,0,0,1,0,0,1
1,0,84,24,0,14.686592525157087,26.401729028299133,1,0,0,0,0,0,1,1,0,0
1,0,84,28,1,5.788790892751266,64.41838812772085,1,0,0,0,0,1,0,0,1,0
2,0,70,5,0,15.062008498205014,27.157368782069284,1,0,0,0,0,0,1,0,0,1
2,0,19,50,0,8.290530742962117,47.430692433133025,1,0,0,0,0,0,1,0,0,1
4,0,20,15,0,24.418812419935577,14.234358806404593,1,0,0,0,0,0,1,0,1,0
1,0,61,47,0,12.64223081580146,13.330427925208905,1,0,0,0,0,0,1,0,1,0
1,0,37,52,1,6.997885394888945,55.15176939404593,1,0,0,0,0,1,0,0,0,1
7,2,80,40,0,25.72681480479074,15.573257285709827,0,1,0,0,0,0,1,0,0,1
3,0,12,27,0,20.821923542266696,13.914401056860267,1,0,0,0,0,0,1,1,0,0
1,0,45,45,0,6.895135966752215,55.272049977075355,1,0,0,0,0,0,1,0,1,0
2,0,91,35,0,24.299106979475603,13.516550960082736,1,0,0,0,0,0,1,0,1,0
3,0,56,16,0,19.240647078515835,21.49916931737171,1,0,0,0,0,0,1,0,1,0
3,0,42,57,0,17.808054357509132,14.485884181955557,1,0,0,0,0,0,1,0,1,0
3,0,51,35,0,26.472531046350667,15.719184381101288,1,0,0,0,0,0,1,0,1,0
8,3,49,11,0,20.748677066261358,19.51914775673696,0,1,0,0,0,0,1,0,0,1
1,0,66,43,0,15.530028976148113,20.233533650618437,1,0,0,0,0,0,1,0,0,1
3,0,59,22,0,9.268117392437366,20.686462952585117,1,0,0,0,0,0,1,0,0,1
2,1,0,43,0,17.17976134874987,23.467398590159505,1,0,0,0,0,0,1,0,1,0
3,1,3,40,0,31.219087110292,13.352933781235564,1,0,0,0,0,0,1,0,1,0
3,0,66,33,0,24.296057293314075,14.03421506315125,1,0,0,0,0,0,1,0,1,0
4,0,82,40,0,13.253716459921725,29.35939307009558,1,0,0,0,0,0,1,0,0,1
3,3,73,2,0,24.76871009963983,16.117867003824617,1,0,0,0,0,0,1,0,1,0
1,0,18,27,0,7.196033629715748,53.081975791994985,1,0,0,0,0,0,1,0,1,0
2,0,85,9,0,15.781447969055312,26.0115613764242,1,0,0,0,0,0,1,1,0,0
2,0,63,2,0,12.524108750725539,24.61767437285576,1,0,0,0,0,1,0,1,0,0
4,0,80,24,0,11.335157696300481,24.69507815928273,1,0,0,0,0,1,0,0,0,1
1,0,90,3,0,17.459361385801028,17.062938471155732,1,0,0,0,0,0,1,0,1,0
4,0,4,35,0,17.293842834951402,21.292109006931124,1,0,0,0,0,0,1,0,1,0
3,0,39,11,0,19.214642853823747,21.55405815743162,1,0,0,0,0,0,1,0,1,0
3,1,64,38,0,20.73770720209927,19.984612526822087,1,0,0,0,0,0,1,0,0,1
3,0,45,5,0,32.79751819879059,9.175229027740386,0,1,0,0,0,0,1,0,0,1
2,0,15,57,0,25.781314939312153,15.807897804019643,1,0,0,0,0,0,1,1,0,0
1,0,26,52,0,7.092263390484028,47.43792048308744,1,0,0,0,0,1,0,0,1,0
1,0,21,13,0,8.712657459122331,44.797101557996314,1,0,0,0,0,1,0,0,0,1
2,0,79,42,0,5.932756526270061,62.57575735480516,1,0,0,0,0,1,0,0,0,1
5,1,33,3,0,25.44491304760148,16.367588709033917,0,1,0,0,0,0,1,0,0,1
1,0,90,43,0,10.306085580859495,5.629919876523212,1,0,0,0,0,0,1,0,0,1
1,0,33,7,1,4.948252216692274,67.948463919019,1,0,0,0,0,0,1,0,1,0
3,0,57,44,0,19.08193124398052,21.579144612928292,1,0,0,0,0,0,1,0,0,1
4,1,48,45,0,18.005679659485228,12.264148453929975,1,0,0,0,0,1,0,0,1,0
3,0,47,55,0,19.63912930860225,19.938545614185152,1,0,0,0,0,0,1,1,0,0
2,0,87,31,0,18.0200388456851,15.71885416083634,1,0,0,0,0,0,1,0,1,0
3,0,91,3,0,22.791965689689867,17.98218575749965,1,0,0,0,0,0,1,0,1,0
3,1,67,11,0,24.63501572964791,15.79825796648553,1,0,0,0,0,0,1,0,1,0
1,0,24,57,0,10.489542411373339,35.68215808088701,1,0,0,0,0,0,1,1,0,0
1,0,54,1,0,11.296924360196453,31.94511948027957,1,0,0,0,0,0,1,0,0,1
1,0,5,39,1,4.762110876491643,68.62599841758711,1,0,0,0,0,0,1,0,0,1
4,0,82,9,0,14.41436089460785,23.361616326727628,1,0,0,0,0,0,1,1,0,0
3,1,88,15,0,25.401736161136704,11.91258644235517,1,0,0,0,0,0,1,0,1,0
2,0,18,59,0,24.01855949052732,16.93515656646832,1,0,0,0,0,0,1,0,1,0
1,0,78,20,0,12.534085527073765,23.361614011136083,1,0,0,0,0,0,1,0,0,1
1,0,72,54,0,11.150825081580287,35.89640666413546,1,0,0,0,0,0,1,0,1,0
2,0,42,29,0,21.86230545939746,17.244689949374198,1,0,0,0,0,0,1,0,1,0
2,0,76,55,0,6.781622224807277,55.504438647107314,1,0,0,0,0,0,1,0,1,0
