City EN,City FA,Province,Countise,District,Latitude,Longitude,Area,Elevation,2016 Census,2011 Census,Wikipedia EN,Wikipedia FA,GeoHack
Gaz,گزبرخوار,اصفهان,شاهین شهر و میمه,مرکزی,32.80779302,51.61822966,1590.0,,24433.0,21991.0,"https://en.wikipedia.org/wiki/Gaz,_Iran",https://fa.wikipedia.org/wiki/%DA%AF%D8%B2%D8%A8%D8%B1%D8%AE%D9%88%D8%A7%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D8%B2%D8%A8%D8%B1%D8%AE%D9%88%D8%A7%D8%B1&params=32.80779302_N_51.61822966_E_
Gazanak,گزنک,مازندران,آمل,لاریجان,35.9014,52.2219,1574.0,,319.0,200.0,https://en.wikipedia.org/wiki/Gazanak,https://fa.wikipedia.org/wiki/%DA%AF%D8%B2%D9%86%DA%A9,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D8%B2%D9%86%DA%A9&params=35.9014_N_52.2219_E_
Gazik,گزیک,خراسان جنوبی,درمیان,مرکزی,32.9886,60.2261,1373.0,,2294.0,2934.0,"https://en.wikipedia.org/wiki/Gazik,_Darmian",https://fa.wikipedia.org/wiki/%DA%AF%D8%B2%DB%8C%DA%A9_(%D8%AF%D8%B1%D9%85%DB%8C%D8%A7%D9%86),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D8%B2%DB%8C%DA%A9_(%D8%AF%D8%B1%D9%85%DB%8C%D8%A7%D9%86)&params=32.9886_N_60.2261_E_
Gerash,گراش,فارس,گراش,مرکزی,,,,,34469.0,30593.0,https://en.wikipedia.org/wiki/Gerash,https://fa.wikipedia.org/wiki/%DA%AF%D8%B1%D8%A7%D8%B4,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D8%B1%D8%A7%D8%B4&params=27_40_N_54_8_E_region:IR
Gerd Kashaneh,لاجان,آذربایجان غربی,پیرانشهر,لاجان,36.8069,45.2669,1485.0,,4201.0,1673.0,https://en.wikipedia.org/wiki/Gerd_Kashaneh,https://fa.wikipedia.org/wiki/%D9%84%D8%A7%D8%AC%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%84%D8%A7%D8%AC%D8%A7%D9%86&params=36.8069_N_45.2669_E_
Germi,گرمی,اردبیل,گرمی,مرکزی,39.027619,48.079562,850.0,,28967.0,28953.0,https://en.wikipedia.org/wiki/Germi,https://fa.wikipedia.org/wiki/%DA%AF%D8%B1%D9%85%DB%8C_(%D8%A7%D8%B1%D8%AF%D8%A8%DB%8C%D9%84),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D8%B1%D9%85%DB%8C_(%D8%A7%D8%B1%D8%AF%D8%A8%DB%8C%D9%84)&params=39.027619_N_48.079562_E_
Gharqabad,غرق‌آباد,مرکزی,ساوه,نوبران,35.1072,49.8392,1545.0,,5375.0,4992.0,https://en.wikipedia.org/wiki/Gharqabad,https://fa.wikipedia.org/wiki/%D8%BA%D8%B1%D9%82%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%BA%D8%B1%D9%82%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF&params=35.1072_N_49.8392_E_
Gilan-e Gharb,گیلانغرب,کرمانشاه,گیلان غرب,مرکزی,34.13,45.91,,46.0,22331.0,20922.0,https://en.wikipedia.org/wiki/Gilan-e_Gharb,https://fa.wikipedia.org/wiki/%DA%AF%DB%8C%D9%84%D8%A7%D9%86%D8%BA%D8%B1%D8%A8,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%DB%8C%D9%84%D8%A7%D9%86%D8%BA%D8%B1%D8%A8&params=34.13_N_45.91_E_
Giyan,گیان,همدان,نهاوند,گیان,34.1847,48.2489,1563.0,,8186.0,8102.0,https://en.wikipedia.org/wiki/Giyan,https://fa.wikipedia.org/wiki/%DA%AF%DB%8C%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%DB%8C%D8%A7%D9%86&params=34.1847_N_48.2489_E_
Gol Tappeh,گل‌تپه,همدان,کبودراهنگ,گل‌تپه,34.9731,48.4781,21621.0,,2237.0,2692.0,"https://en.wikipedia.org/wiki/Gol_Tappeh,_Hamadan",https://fa.wikipedia.org/wiki/%DA%AF%D9%84%E2%80%8C%D8%AA%D9%BE%D9%87_(%DA%A9%D8%A8%D9%88%D8%AF%D8%B1%D8%A2%D9%87%D9%86%DA%AF),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D9%84%E2%80%8C%D8%AA%D9%BE%D9%87_(%DA%A9%D8%A8%D9%88%D8%AF%D8%B1%D8%A2%D9%87%D9%86%DA%AF)&params=34.9731_N_48.4781_E_
Golbaf,گلباف,کرمان,کرمان,گلباف,29.530604,57.434986,17661830.0,,9205.0,8828.0,https://en.wikipedia.org/wiki/Golbaf,https://fa.wikipedia.org/wiki/%DA%AF%D9%84%D8%A8%D8%A7%D9%81,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D9%84%D8%A8%D8%A7%D9%81&params=29.530604_N_57.434986_E_
Goldasht,گلدشت,اصفهان,نجف آباد,مرکزی,32.6501,51.4551,1608.0,,25235.0,23192.0,https://en.wikipedia.org/wiki/Goldasht,https://fa.wikipedia.org/wiki/%DA%AF%D9%84%D8%AF%D8%B4%D8%AA_(%D9%86%D8%AC%D9%81%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D9%84%D8%AF%D8%B4%D8%AA_(%D9%86%D8%AC%D9%81%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF)&params=32.6501_N_51.4551_E_
Golestan,گلستان,تهران,بهارستان,گلستان,35.52338,51.174002,1050.0,,239556.0,259480.0,"https://en.wikipedia.org/wiki/Golestan,_Tehran_Province",https://fa.wikipedia.org/wiki/%DA%AF%D9%84%D8%B3%D8%AA%D8%A7%D9%86_(%D8%A8%D9%87%D8%A7%D8%B1%D8%B3%D8%AA%D8%A7%D9%86),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D9%84%D8%B3%D8%AA%D8%A7%D9%86_(%D8%A8%D9%87%D8%A7%D8%B1%D8%B3%D8%AA%D8%A7%D9%86)&params=35.523380_N_51.174002_E_
Golgir,گل‌گیر,خوزستان,مسجد سلیمان,مرکزی,31.764754,49.498301,383.0,,1089.0,1089.0,https://en.wikipedia.org/wiki/Golgir,https://fa.wikipedia.org/wiki/%DA%AF%D9%84%E2%80%8C%DA%AF%DB%8C%D8%B1_(%D8%B4%D9%87%D8%B1),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D9%84%E2%80%8C%DA%AF%DB%8C%D8%B1_(%D8%B4%D9%87%D8%B1)&params=31.76475400_N_49.49830100_E_
Golmakan,گلمکان,خراسان رضوی,گلبهار,گلمکان,36.483028,59.158361,,,8373.0,9534.0,"https://en.wikipedia.org/wiki/Golmakan,_Razavi_Khorasan",https://fa.wikipedia.org/wiki/%DA%AF%D9%84%D9%85%DA%A9%D8%A7%D9%86_(%DA%AF%D9%84%D8%A8%D9%87%D8%A7%D8%B1),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D9%84%D9%85%DA%A9%D8%A7%D9%86_(%DA%AF%D9%84%D8%A8%D9%87%D8%A7%D8%B1)&params=36.483028_N_59.158361_E_
Golpayegan,گلپایگان,اصفهان,گلپایگان,مرکزی,33.27538,50.175584,1830.0,,58936.0,54572.0,https://en.wikipedia.org/wiki/Golpayegan,https://fa.wikipedia.org/wiki/%DA%AF%D9%84%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D9%84%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%86&params=33.27538_N_50.175584_E_
Golsar,گلسار,البرز,ساوجبلاغ,مرکزی,,,,,13745.0,12407.0,"https://en.wikipedia.org/wiki/Golsar,_Iran",https://fa.wikipedia.org/wiki/%DA%AF%D9%84%D8%B3%D8%A7%D8%B1_(%D8%A7%D9%84%D8%A8%D8%B1%D8%B2),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D9%84%D8%B3%D8%A7%D8%B1_(%D8%A7%D9%84%D8%A8%D8%B1%D8%B2)&params=35_54_28_N_50_46_57_E_region:IR
Golshahr,گلشهر,اصفهان,گلپایگان,مرکزی,33.5061,50.46,1774.0,,9904.0,9903.0,https://en.wikipedia.org/wiki/Golshahr,https://fa.wikipedia.org/wiki/%DA%AF%D9%84%D8%B4%D9%87%D8%B1_(%DA%AF%D9%84%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%86),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D9%84%D8%B4%D9%87%D8%B1_(%DA%AF%D9%84%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%86)&params=33.5061_N_50.4600_E_
Golshan,گلشن,اصفهان,دهاقان,مرکزی,31.5511,51.4641,,,5437.0,5058.0,,https://fa.wikipedia.org/wiki/%DA%AF%D9%84%D8%B4%D9%86_(%D8%AF%D9%87%D8%A7%D9%82%D8%A7%D9%86),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D9%84%D8%B4%D9%86_(%D8%AF%D9%87%D8%A7%D9%82%D8%A7%D9%86)&params=31.5511_N_51.4641_E_
Golzar,گلزار,کرمان,بردسیر,گلزار,29.7108,57.0408,2328.0,,5445.0,3411.0,"https://en.wikipedia.org/wiki/Golzar,_Kerman",https://fa.wikipedia.org/wiki/%DA%AF%D9%84%D8%B2%D8%A7%D8%B1_(%D8%A8%D8%B1%D8%AF%D8%B3%DB%8C%D8%B1),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D9%84%D8%B2%D8%A7%D8%B1_(%D8%A8%D8%B1%D8%AF%D8%B3%DB%8C%D8%B1)&params=29.7108_N_57.0408_E_
Gomishan,گمیشان,گلستان,گمیشان,مرکزی,37.04,54.04,21.0,,19191.0,17648.0,https://en.wikipedia.org/wiki/Gomishan,https://fa.wikipedia.org/wiki/%DA%AF%D9%85%DB%8C%D8%B4%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D9%85%DB%8C%D8%B4%D8%A7%D9%86&params=37.04_N_54.04_E_
Gonabad,گناباد,خراسان رضوی,گناباد,مرکزی,34.35,58.68,1096.0,,40773.0,36367.0,https://en.wikipedia.org/wiki/Gonabad,https://fa.wikipedia.org/wiki/%DA%AF%D9%86%D8%A7%D8%A8%D8%A7%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D9%86%D8%A7%D8%A8%D8%A7%D8%AF&params=34.35_N_58.68_E_
Gonbad-e Kavus,گنبد کاووس,گلستان,گنبد کاووس,مرکزی,37.15,55.1,523.0,5542.0,151910.0,144546.0,https://en.wikipedia.org/wiki/Gonbad-e_Kavus,https://fa.wikipedia.org/wiki/%DA%AF%D9%86%D8%A8%D8%AF_%DA%A9%D8%A7%D9%88%D9%88%D8%B3,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D9%86%D8%A8%D8%AF_%DA%A9%D8%A7%D9%88%D9%88%D8%B3&params=37.15_N_55.10_E_
Gorgab,گرگاب,اصفهان,شاهین شهر و میمه,مرکزی,32.867154,51.59604,1591.0,,9690.0,6359.0,"https://en.wikipedia.org/wiki/Gorgab,_Isfahan",https://fa.wikipedia.org/wiki/%DA%AF%D8%B1%DA%AF%D8%A7%D8%A8_(%D8%B4%D8%A7%D9%87%DB%8C%D9%86%E2%80%8C%D8%B4%D9%87%D8%B1_%D9%88_%D9%85%DB%8C%D9%85%D9%87),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D8%B1%DA%AF%D8%A7%D8%A8_(%D8%B4%D8%A7%D9%87%DB%8C%D9%86%E2%80%8C%D8%B4%D9%87%D8%B1_%D9%88_%D9%85%DB%8C%D9%85%D9%87)&params=32.86715400_N_51.59604000_E_
Gorgan,گرگان,گلستان,گرگان,مرکزی,36.83,54.48,1766.0,40.0,350676.0,329536.0,https://en.wikipedia.org/wiki/Gorgan,https://fa.wikipedia.org/wiki/%DA%AF%D8%B1%DA%AF%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D8%B1%DA%AF%D8%A7%D9%86&params=36.83_N_54.48_E_
Gosht,گشت,سیستان و بلوچستان,سراوان,مرکزی,27.78061,61.952995,1450.0,268.0,4992.0,5145.0,"https://en.wikipedia.org/wiki/Gosht,_Iran",https://fa.wikipedia.org/wiki/%DA%AF%D8%B4%D8%AA_(%D8%B3%D8%B1%D8%A7%D9%88%D8%A7%D9%86),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D8%B4%D8%AA_(%D8%B3%D8%B1%D8%A7%D9%88%D8%A7%D9%86)&params=27.780610_N_61.952995_E_
Gotvand,گتوند,خوزستان,گتوند,مرکزی,32.2436,48.8128,65.0,,24216.0,22822.0,https://en.wikipedia.org/wiki/Gotvand,https://fa.wikipedia.org/wiki/%DA%AF%D8%AA%D9%88%D9%86%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D8%AA%D9%88%D9%86%D8%AF&params=32.2436_N_48.8128_E_
Gowdin,گودین,کرمانشاه,کنگاور,مرکزی,34.50717033,48.07989933,1485.0,,2629.0,2629.0,https://en.wikipedia.org/wiki/Gowdin,https://fa.wikipedia.org/wiki/%DA%AF%D9%88%D8%AF%DB%8C%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D9%88%D8%AF%DB%8C%D9%86&params=34.50717033_N_48.07989933_E_
Gowharan,گوهران,هرمزگان,بشاگرد,گوهران,26.595,57.896667,1420.0,,1170.0,1316.0,"https://en.wikipedia.org/wiki/Gowharan,_Hormozgan",https://fa.wikipedia.org/wiki/%DA%AF%D9%88%D9%87%D8%B1%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D9%88%D9%87%D8%B1%D8%A7%D9%86&params=26.595_N_57.896667_E_
Gugan,گوگان,آذربایجان شرقی,آذرشهر,گوگان,37.78221733,45.90462933,1292.0,,11742.0,11395.0,https://en.wikipedia.org/wiki/Gugan,https://fa.wikipedia.org/wiki/%DA%AF%D9%88%DA%AF%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D9%88%DA%AF%D8%A7%D9%86&params=37.78221733_N_45.90462933_E_
Guged,گوگد,اصفهان,گلپایگان,مرکزی,33.475,50.3553,17931.0,,6012.0,6008.0,https://en.wikipedia.org/wiki/Guged,https://fa.wikipedia.org/wiki/%DA%AF%D9%88%DA%AF%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D9%88%DA%AF%D8%AF&params=33.4750_N_50.3553_E_
Gujan,گوجان,چهارمحال و بختیاری,فارسان,مرکزی,32.244277,50.542997,12029.0,,6179.0,6179.0,https://en.wikipedia.org/wiki/Gujan,https://fa.wikipedia.org/wiki/%DA%AF%D9%88%D8%AC%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D9%88%D8%AC%D8%A7%D9%86&params=32.24427700_N_50.54299700_E_
Gurab Zarmikh,گوراب زرمیخ,گیلان,صومعه سرا,میرزا کوچک جنگلی,37.30218533,49.21940333,,,4840.0,4588.0,https://en.wikipedia.org/wiki/Gurab_Zarmikh,https://fa.wikipedia.org/wiki/%DA%AF%D9%88%D8%B1%D8%A7%D8%A8_%D8%B2%D8%B1%D9%85%DB%8C%D8%AE,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D9%88%D8%B1%D8%A7%D8%A8_%D8%B2%D8%B1%D9%85%DB%8C%D8%AE&params=37.30218533_N_49.21940333_E_
Guriyeh,گوریه,خوزستان,شوشتر,شعیبیه,31.862492,48.756384,,,2890.0,2991.0,https://en.wikipedia.org/wiki/Guriyeh,https://fa.wikipedia.org/wiki/%DA%AF%D9%88%D8%B1%DB%8C%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D9%88%D8%B1%DB%8C%D9%87&params=31.86249200_N_48.75638400_E_
Habibabad,حبیب‌آباد,اصفهان,برخوار,حبیب‌آباد,32.82753067,51.77581267,1559.0,,9491.0,9444.0,"https://en.wikipedia.org/wiki/Habibabad,_Isfahan",https://fa.wikipedia.org/wiki/%D8%AD%D8%A8%DB%8C%D8%A8%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF_(%D8%A8%D8%B1%D8%AE%D9%88%D8%A7%D8%B1),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%AD%D8%A8%DB%8C%D8%A8%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF_(%D8%A8%D8%B1%D8%AE%D9%88%D8%A7%D8%B1)&params=32.82753067_N_51.77581267_E_
Hachirud,هچیرود,مازندران,چالوس,مرکزی,36.66,51.32,20.0,,10398.0,10398.0,https://en.wikipedia.org/wiki/Hachirud,https://fa.wikipedia.org/wiki/%D9%87%DA%86%DB%8C%D8%B1%D9%88%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%87%DA%86%DB%8C%D8%B1%D9%88%D8%AF&params=36.66_N_51.32_E_
Hadishahr,هادیشهر,آذربایجان شرقی,جلفا,مرکزی,38.85,45.6833,1034.0,,34346.0,30575.0,https://en.wikipedia.org/wiki/Hadishahr,https://fa.wikipedia.org/wiki/%D9%87%D8%A7%D8%AF%DB%8C%D8%B4%D9%87%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%87%D8%A7%D8%AF%DB%8C%D8%B4%D9%87%D8%B1&params=38.8500_N_45.6833_E_
Hafshejan,هفشجان,چهارمحال و بختیاری,شهرکرد,مرکزی,32.22518933,50.79591633,2066.0,125.0,21352.0,20847.0,https://en.wikipedia.org/wiki/Hafshejan,https://fa.wikipedia.org/wiki/%D9%87%D9%81%D8%B4%D8%AC%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%87%D9%81%D8%B4%D8%AC%D8%A7%D9%86&params=32.22518933_N_50.79591633_E_
Haft Cheshmeh,هفت‌چشمه,لرستان,دلفان,کاکاوند,34.5722,47.4486,1750.0,563.0,870.0,1048.0,"https://en.wikipedia.org/wiki/Haft_Cheshmeh,_Delfan",https://fa.wikipedia.org/wiki/%D9%87%D9%81%D8%AA%E2%80%8C%DA%86%D8%B4%D9%85%D9%87_(%D8%AF%D9%84%D9%81%D8%A7%D9%86),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%87%D9%81%D8%AA%E2%80%8C%DA%86%D8%B4%D9%85%D9%87_(%D8%AF%D9%84%D9%81%D8%A7%D9%86)&params=34.5722_N_47.4486_E_
Haftkel,هفتکل,خوزستان,هفتکل,,31.4422,49.5317,312.0,,15802.0,14877.0,https://en.wikipedia.org/wiki/Haftkel,https://fa.wikipedia.org/wiki/%D9%87%D9%81%D8%AA%DA%A9%D9%84,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%87%D9%81%D8%AA%DA%A9%D9%84&params=31.4422_N_49.5317_E_
Hajjiabad,حاجی آباد,فارس,زرین‌دشت,مرکزی,28.3608,54.4183,1021.0,,21675.0,20501.0,"https://en.wikipedia.org/wiki/Hajjiabad,_Fars",https://fa.wikipedia.org/wiki/%D8%AD%D8%A7%D8%AC%DB%8C%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF_(%D8%B2%D8%B1%DB%8C%D9%86%E2%80%8C%D8%AF%D8%B4%D8%AA),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%AD%D8%A7%D8%AC%DB%8C%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF_(%D8%B2%D8%B1%DB%8C%D9%86%E2%80%8C%D8%AF%D8%B4%D8%AA)&params=28.3608_N_54.4183_E_
Hajjiabad,حاجی آباد,هرمزگان,حاجی آباد,مرکزی,28.300994,55.896856,945.0,,28977.0,23309.0,"https://en.wikipedia.org/wiki/Hajjiabad,_Hormozgan",https://fa.wikipedia.org/wiki/%D8%AD%D8%A7%D8%AC%DB%8C%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF_(%D9%87%D8%B1%D9%85%D8%B2%DA%AF%D8%A7%D9%86),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%AD%D8%A7%D8%AC%DB%8C%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF_(%D9%87%D8%B1%D9%85%D8%B2%DA%AF%D8%A7%D9%86)&params=28.30099400_N_55.89685600_E_
Hajjiabad,حاجی آباد,خراسان جنوبی,زیرکوه,مرکزی,33.6267,60.0372,969.0,,6168.0,5918.0,"https://en.wikipedia.org/wiki/Hajjiabad,_South_Khorasan",https://fa.wikipedia.org/wiki/%D8%AD%D8%A7%D8%AC%DB%8C%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF_(%D8%B2%DB%8C%D8%B1%DA%A9%D9%88%D9%87),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%AD%D8%A7%D8%AC%DB%8C%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF_(%D8%B2%DB%8C%D8%B1%DA%A9%D9%88%D9%87)&params=33.6267_N_60.0372_E_
Halab,حلب,زنجان,ایجرود,حلب,36.174,48.0335,,,956.0,1089.0,"https://en.wikipedia.org/wiki/Halab,_Iran",https://fa.wikipedia.org/wiki/%D8%AD%D9%84%D8%A8_(%D8%B2%D9%86%D8%AC%D8%A7%D9%86),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%AD%D9%84%D8%A8_(%D8%B2%D9%86%D8%AC%D8%A7%D9%86)&params=36.1740_N_48.0335_E_
Halashi,هلشی,کرمانشاه,کرمانشاه,فیروزآباد,34.1108,47.0896,1484.0,,804.0,769.0,"https://en.wikipedia.org/wiki/Halashi,_Iran",https://fa.wikipedia.org/wiki/%D9%87%D9%84%D8%B4%DB%8C,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%87%D9%84%D8%B4%DB%8C&params=34.1108_N_47.0896_E_
Hamadan,همدان,همدان,همدان,مرکزی,34.8,48.52,1741.0,62858.0,554406.0,525794.0,https://en.wikipedia.org/wiki/Hamadan,https://fa.wikipedia.org/wiki/%D9%87%D9%85%D8%AF%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%87%D9%85%D8%AF%D8%A7%D9%86&params=34.80_N_48.52_E_
Hamashahr,هماشهر,فارس,سپیدان,همایجان,30.06,52.04,,,3311.0,2800.0,https://en.wikipedia.org/wiki/Hamashahr,https://fa.wikipedia.org/wiki/%D9%87%D9%85%D8%A7%D8%B4%D9%87%D8%B1_(%D8%B3%D9%BE%DB%8C%D8%AF%D8%A7%D9%86),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%87%D9%85%D8%A7%D8%B4%D9%87%D8%B1_(%D8%B3%D9%BE%DB%8C%D8%AF%D8%A7%D9%86)&params=30.06_N_52.04_E_
Hamashahr,هماشهر,فارس,سپیدان,همایجان,30.06,52.04,,,3852.0,3233.0,https://en.wikipedia.org/wiki/Hamashahr,https://fa.wikipedia.org/wiki/%D9%87%D9%85%D8%A7%D8%B4%D9%87%D8%B1_(%D8%B3%D9%BE%DB%8C%D8%AF%D8%A7%D9%86),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%87%D9%85%D8%A7%D8%B4%D9%87%D8%B1_(%D8%B3%D9%BE%DB%8C%D8%AF%D8%A7%D9%86)&params=30.06_N_52.04_E_
Hamidiya,حمیدیا,یزد,یزد,مرکزی,31.82343249,54.39654676,1253.0,703.0,51793.0,37428.0,https://en.wikipedia.org/wiki/Hamidiya,https://fa.wikipedia.org/wiki/%D8%AD%D9%85%DB%8C%D8%AF%DB%8C%D8%A7,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%AD%D9%85%DB%8C%D8%AF%DB%8C%D8%A7&params=31.82343249_N_54.39654676_E_
Hamidiyeh,حمیدیه,خوزستان,حمیدیه,مرکزی,31.48078133,48.43670676,26.0,,22057.0,20982.0,https://en.wikipedia.org/wiki/Hamidiyeh,https://fa.wikipedia.org/wiki/%D8%AD%D9%85%DB%8C%D8%AF%DB%8C%D9%87_(%D8%AE%D9%88%D8%B2%D8%B3%D8%AA%D8%A7%D9%86),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%AD%D9%85%DB%8C%D8%AF%DB%8C%D9%87_(%D8%AE%D9%88%D8%B2%D8%B3%D8%AA%D8%A7%D9%86)&params=31.48078133_N_48.43670676_E_
Hamzeh,حمزه,خوزستان,دزفول,سردشت,32.176667,48.563056,,,6091.0,5850.0,,https://fa.wikipedia.org/wiki/%D8%AD%D9%85%D8%B2%D9%87_(%D8%AF%D8%B2%D9%81%D9%88%D9%84),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%AD%D9%85%D8%B2%D9%87_(%D8%AF%D8%B2%D9%81%D9%88%D9%84)&params=32.176667_N_48.563056_E_
Hana,حنا,اصفهان,سمیرم,مرکزی,31.19775367,51.72420767,2293.0,,4922.0,5354.0,"https://en.wikipedia.org/wiki/Hana,_Iran",https://fa.wikipedia.org/wiki/%D8%AD%D9%86%D8%A7_(%D8%B3%D9%85%DB%8C%D8%B1%D9%85),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%AD%D9%86%D8%A7_(%D8%B3%D9%85%DB%8C%D8%B1%D9%85)&params=31.19775367_N_51.72420767_E_
Hanza,هنزا,کرمان,رابر,هنزا,29.3186,57.1695,2625.0,33.0,1452.0,1452.0,"https://en.wikipedia.org/wiki/Hanza,_Rabor",https://fa.wikipedia.org/wiki/%D9%87%D9%86%D8%B2%D8%A7_(%D8%B1%D8%A7%D8%A8%D8%B1),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%87%D9%86%D8%B2%D8%A7_(%D8%B1%D8%A7%D8%A8%D8%B1)&params=29.3186_N_57.1695_E_
Harand,هرند,اصفهان,هرند,مرکزی,32.5625,52.4375,,,7829.0,7108.0,"https://en.wikipedia.org/wiki/Harand,_Iran",https://fa.wikipedia.org/wiki/%D9%87%D8%B1%D9%86%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%87%D8%B1%D9%86%D8%AF&params=32.5625_N_52.4375_E_
Harsin,هرسین,کرمانشاه,هرسین,مرکزی,34.5722,47.4486,1549.0,,44146.0,49967.0,https://en.wikipedia.org/wiki/Harsin,https://fa.wikipedia.org/wiki/%D9%87%D8%B1%D8%B3%DB%8C%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%87%D8%B1%D8%B3%DB%8C%D9%86&params=34.5722_N_47.4486_E_
Haruni,هارونی,چهارمحال و بختیاری,شهرکرد,لاران,32.391667,50.57,,,3601.0,3601.0,"https://en.wikipedia.org/wiki/Haruni,_Chaharmahal_and_Bakhtiari",https://fa.wikipedia.org/wiki/%D9%87%D8%A7%D8%B1%D9%88%D9%86%DB%8C_(%D8%B4%D9%87%D8%B1%DA%A9%D8%B1%D8%AF),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%87%D8%A7%D8%B1%D9%88%D9%86%DB%8C_(%D8%B4%D9%87%D8%B1%DA%A9%D8%B1%D8%AF)&params=32.391667_N_50.57_E_
